Carrier,ID ,Search Ring Name ID,Block,Lot,Zoning District,Hight and Bulk District,Type of Building,Preference (1-7),Type of Consumer Services,Type of Consumer Products,Number of Antennas,Location of BTS,Type of Technology,Radio Frequency Range (Megahertz),Power Output of Equipment (Watts),Height to Top of Antenna,Name of Community Liason,Phone Number of Community Liason,Comments,Location 1
T-Mobile,SF1061BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.786037', 'needs_recoding': False, 'human_address': '{""address"":""501 Beale St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.389276'}"
T-Mobile,SF1052BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.735888', 'needs_recoding': False, 'human_address': '{""address"":""1791 Palou Ave."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.394396'}"
T-Mobile,SF1006BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.78438', 'needs_recoding': False, 'human_address': '{""address"":""666 Ellis St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417163'}"
T-Mobile,SF1051BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.734805', 'needs_recoding': False, 'human_address': '{""address"":""4701 3rd St (Oakdate St frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.390546'}"
T-Mobile,SF1022BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.732716', 'needs_recoding': False, 'human_address': '{""address"":""Ingalls St. and Hudson Ct."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.379643'}"
T-Mobile,SF1031BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.752561', 'needs_recoding': False, 'human_address': '{""address"":""3100 24th St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.414262'}"
T-Mobile,SF1050BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.733093', 'needs_recoding': False, 'human_address': '{""address"":""1765 Newhall St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.394473'}"
T-Mobile,SF1050BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.731834', 'needs_recoding': False, 'human_address': '{""address"":""1893 Newhall St. (fronting Topeka St.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.395551'}"
T-Mobile,SF1052BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.737373', 'needs_recoding': False, 'human_address': '{""address"":""1300 Phelps St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393625'}"
T-Mobile,SF1023BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.73175', 'needs_recoding': False, 'human_address': '{""address"":""1195 Hudson Ave (Beatrice Ln. frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.381548'}"
T-Mobile,SF1022BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.73174', 'needs_recoding': False, 'human_address': '{""address"":""10 Rosie Lee Lane"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.37949'}"
T-Mobile,SF1023BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.730534', 'needs_recoding': False, 'human_address': '{""address"":""1395 Ingalls St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.381371'}"
T-Mobile,SF1052BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.734937', 'needs_recoding': False, 'human_address': '{""address"":""1695 Palou Ave."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.392752'}"
T-Mobile,SF1051BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.733792', 'needs_recoding': False, 'human_address': '{""address"":""1578 Palou Ave."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.390445'}"
T-Mobile,SF1051BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.734429', 'needs_recoding': False, 'human_address': '{""address"":""1520 OAKDALE AVE"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.389883'}"
T-Mobile,SF1040BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.748299', 'needs_recoding': False, 'human_address': '{""address"":""median strip on Cesar Chavez btwn Treat Ave &amp; Folsom"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.412275'}"
T-Mobile,SF1031BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.752695', 'needs_recoding': False, 'human_address': '{""address"":""3000 24th St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.412085'}"
T-Mobile,SF1061BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.787401', 'needs_recoding': False, 'human_address': '{""address"":""201 Harrison St. (fronting Beale St.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.39101'}"
T-Mobile,SF1050BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Final determination but not built,"{'latitude': '37.731136', 'needs_recoding': False, 'human_address': '{""address"":""300 Thornton Ave (Flora St. frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.394579'}"
T-Mobile,SF1001BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.775161', 'needs_recoding': False, 'human_address': '{""address"":""1301 Howard St (9th St frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413136'}"
T-Mobile,SF1041BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.7472', 'needs_recoding': False, 'human_address': '{""address"":""200 San Jose Ave (27th St Frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.421527'}"
T-Mobile,SF1041BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.748002', 'needs_recoding': False, 'human_address': '{""address"":""median strip on Cesar Chavez btwn Guerrero &amp; Valencia Sts"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.423125'}"
T-Mobile,SF1032BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.758608', 'needs_recoding': False, 'human_address': '{""address"":""3572 20th St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420604'}"
T-Mobile,SF1032BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.75664', 'needs_recoding': False, 'human_address': '{""address"":""median strip on Guerrero btwn 21st &amp; Hill Sts"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.42334'}"
T-Mobile,SF1031BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.755558', 'needs_recoding': False, 'human_address': '{""address"":""3089 22nd St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.416437'}"
T-Mobile,SF1005BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.786656', 'needs_recoding': False, 'human_address': '{""address"":""670 Geary St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.414398'}"
T-Mobile,SF1005BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.786335', 'needs_recoding': False, 'human_address': '{""address"":""822 Geary St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.416947'}"
T-Mobile,SF1005BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.786119', 'needs_recoding': False, 'human_address': '{""address"":""928 Geary St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.418635'}"
T-Mobile,SF1005BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.785053', 'needs_recoding': False, 'human_address': '{""address"":""750 O\'Farrell St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.418499'}"
T-Mobile,SF1007BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.780612', 'needs_recoding': False, 'human_address': '{""address"":""45 Hyde St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415398'}"
T-Mobile,SF1007BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.779895', 'needs_recoding': False, 'human_address': '{""address"":""450 McAllister St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415618'}"
T-Mobile,SF1007BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.781952', 'needs_recoding': False, 'human_address': '{""address"":""86 Golden Gate Ave (Jones St Frontage)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.412286'}"
T-Mobile,SF1015BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.774149', 'needs_recoding': False, 'human_address': '{""address"":""380 Webster St. (fronting Oak St.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.429043'}"
T-Mobile,SF1060BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.793062', 'needs_recoding': False, 'human_address': '{""address"":""1/0/00"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393114'}"
T-Mobile,SF1061BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.788122', 'needs_recoding': False, 'human_address': '{""address"":""401 Main St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.390131'}"
T-Mobile,SF1061BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.78882', 'needs_recoding': False, 'human_address': '{""address"":""280 Beale St. (fronting Folsom St.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393025'}"
T-Mobile,SF1061BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.785902', 'needs_recoding': False, 'human_address': '{""address"":""Median strip on Bryant between Beale and Bayside Village Pl"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.390093'}"
T-Mobile,SF1040BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.748134', 'needs_recoding': False, 'human_address': '{""address"":""1/0/00"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420765'}"
T-Mobile,SF1022BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '37.733801', 'needs_recoding': False, 'human_address': '{""address"":""201 Middle Point Rd."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.379737'}"
T-Mobile,SF1023BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application in with SF for approval,"{'latitude': '43.439567', 'needs_recoding': False, 'human_address': '{""address"":""2 Willie B. Kennedy Dr. (fronting Hudson Ave.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-76.506142'}"
T-Mobile,SF1002BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.765876', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.407347'}"
T-Mobile,SF1002BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.766036', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410456'}"
T-Mobile,SF1002BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.771292', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410789'}"
T-Mobile,SF1002BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.772396', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41244'}"
T-Mobile,SF1002BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.774282', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413428'}"
T-Mobile,SF1003BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.769722', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.42399'}"
T-Mobile,SF1003BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.769253', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.422508'}"
T-Mobile,SF1003BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.769843', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.421851'}"
T-Mobile,SF1003BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.769266', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41994'}"
T-Mobile,SF1003BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.768214', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420247'}"
T-Mobile,SF1004BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.767822', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420063'}"
T-Mobile,SF1004BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.768265', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.418513'}"
T-Mobile,SF1004BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.76654', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.4199'}"
T-Mobile,SF1004BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.76679', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.418659'}"
T-Mobile,SF1004BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.764989', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419918'}"
T-Mobile,SF1004BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.765167', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41881'}"
T-Mobile,SF1010BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.761799', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411194'}"
T-Mobile,SF1010BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.761546', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41196'}"
T-Mobile,SF1010BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.759212', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411663'}"
T-Mobile,SF1010BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.759141', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.412643'}"
T-Mobile,SF1010BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.759017', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41482'}"
T-Mobile,SF1010BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.759003', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415762'}"
T-Mobile,SF1011BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.761719', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.42219'}"
T-Mobile,SF1011BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.76332', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41961'}"
T-Mobile,SF1011BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.761864', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420055'}"
T-Mobile,SF1011BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.761533', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419451'}"
T-Mobile,SF1011BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.7602', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419388'}"
T-Mobile,SF1011BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.758585', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419398'}"
T-Mobile,SF1008BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.782674', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.414617'}"
T-Mobile,SF1008BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.782466', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.416306'}"
T-Mobile,SF1008BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.782273', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417917'}"
T-Mobile,SF1014BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.776973', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.421952'}"
T-Mobile,SF1014BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.777891', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.422068'}"
T-Mobile,SF1014BA_61,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.778963', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.422352'}"
T-Mobile,SF1016BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.779078', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.421658'}"
T-Mobile,SF1016BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.778209', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419652'}"
T-Mobile,SF1016BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.777617', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41816'}"
T-Mobile,SF1016BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.776595', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.421448'}"
T-Mobile,SF1096BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.704907', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.45753'}"
T-Mobile,SF1096BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.705545', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.457861'}"
T-Mobile,SF1097BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.709839', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.456657'}"
T-Mobile,SF1097BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.709277', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.457408'}"
T-Mobile,SF1097BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.708397', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.457508'}"
T-Mobile,SF1097BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.706657', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.456624'}"
T-Mobile,SF1098BA_11,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.72141', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.431956'}"
T-Mobile,SF1098BA_21,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.722911', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.430803'}"
T-Mobile,SF1098BA_31,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.724257', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.429675'}"
T-Mobile,SF1098BA_41,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.721336', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43311'}"
T-Mobile,SF1098BA_51,,ROW,ROW,,,,,"voice, video, data",,,pole,,TBD,,,Ryan Wunsch,,Application prior to 3/31/2018,"{'latitude': '37.723179', 'needs_recoding': False, 'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43154'}"
